CellID,GridLat,GridLng,DistrictID,TimeWindow,CrimeCount,TrendDirection
2470,15.77,74.51,3,2026-01,1,stable
2471,17.22,76.73,17,2026-06,1,stable
2472,15.12,76.99,2,2025-11,1,stable
2473,13.39,77.76,8,2024-12,1,stable
2474,12.88,77.51,5,2026-01,1,stable
2475,12.36,76.58,22,2025-12,1,stable
2476,12.61,77.39,24,2025-02,1,stable
2477,15.4,76.18,20,2025-05,1,stable
2478,16.71,75.82,29,2025-01,1,stable
2479,15.78,74.57,3,2024-01,1,stable
2480,13.3,74.74,27,2024-06,1,stable
2481,12.46,76.83,21,2025-04,1,stable
2482,16.68,77.18,30,2025-08,1,stable
2483,12.91,77.6,5,2025-04,1,stable
2484,13.39,74.78,27,2024-04,1,stable
2485,12.18,76.58,22,2025-01,1,stable
2486,16.84,75.8,29,2024-04,1,stable
2487,15.05,76.88,2,2024-09,1,stable
2488,13.42,77.19,26,2026-03,1,stable
2489,13.89,75.53,25,2026-04,1,stable
2490,12.92,74.82,11,2024-12,1,stable
2491,12.54,76.79,21,2025-12,1,stable
2492,13.55,77.68,8,2024-01,1,stable
2493,14.73,75.49,16,2025-05,1,stable
2494,16.22,77.38,23,2026-03,1,stable
2495,14.34,75.85,12,2025-12,1,stable
2496,14.78,75.36,16,2024-09,1,stable
2497,12.8,77.16,24,2024-07,1,stable
2498,16.1,75.77,1,2026-04,1,stable
2499,12.3,75.65,18,2024-03,1,stable
2500,14.27,76.44,10,2026-03,1,stable
2501,12.64,76.97,21,2026-01,1,stable
2502,12.82,77.19,24,2025-02,1,stable
2503,12.32,76.7,22,2026-05,1,stable
2504,13.06,77.66,5,2026-02,1,stable
2505,12.36,75.62,18,2026-04,1,stable
2506,13.27,77.01,26,2025-07,1,stable
2507,13.89,75.46,25,2026-02,1,stable
2508,12.38,76.62,22,2024-06,1,stable
2509,12.38,76.62,22,2025-04,1,stable
2510,12.97,74.93,11,2026-03,1,stable
2511,13.21,77.42,4,2024-06,1,stable
2512,13.23,74.65,27,2026-01,1,stable
2513,15.9,74.39,3,2025-03,1,stable
2514,13.11,78.22,19,2025-07,1,stable
2515,12.97,74.92,11,2024-06,1,stable
2516,12.2,76.72,22,2025-01,1,stable
2517,12.2,76.72,22,2025-10,1,stable
2518,16.75,75.75,29,2024-08,1,stable
2519,12.62,77.32,24,2024-04,1,stable
2520,15.03,76.87,2,2024-12,1,stable
2521,13.23,75.72,9,2025-08,1,stable
2522,12.48,75.64,18,2024-11,1,stable
2523,13.21,75.84,9,2024-06,1,stable
2524,17.87,77.4,6,2024-07,1,stable
2525,11.91,76.95,7,2025-05,1,stable
2526,15.82,74.58,3,2024-01,1,stable
2527,13.1,76.08,15,2024-04,1,stable
2528,16.27,75.59,1,2026-05,1,stable
2529,12.0,76.84,7,2024-08,1,stable
2530,12.97,77.52,5,2024-11,1,stable
2531,13.23,78.22,19,2024-10,1,stable
2532,14.79,74.71,28,2024-10,1,stable
2533,14.36,75.98,12,2024-05,1,stable
2534,14.12,76.38,10,2024-07,1,stable
2535,11.96,76.89,7,2025-03,1,stable
2536,12.51,76.89,21,2024-03,1,stable
2537,13.19,78.09,19,2026-06,1,stable
2538,13.33,77.41,4,2025-02,1,stable
2539,13.02,77.65,5,2024-04,1,stable
2540,13.02,77.65,5,2026-07,1,stable
2541,13.13,78.19,19,2026-06,1,stable
2542,15.58,75.04,13,2026-04,1,stable
2543,14.39,76.02,12,2026-03,1,stable
2544,15.93,74.47,3,2025-02,1,stable
2545,14.76,75.29,16,2024-05,1,stable
2546,15.32,75.62,14,2024-04,1,stable
2547,12.99,77.67,5,2024-11,1,stable
2548,15.55,74.96,13,2026-01,1,stable
2549,15.91,74.48,3,2025-12,1,stable
2550,12.73,77.31,24,2026-02,1,stable
2551,16.72,75.81,29,2025-11,1,stable
2552,14.49,75.99,12,2024-01,1,stable
2553,13.34,77.63,8,2024-11,1,stable
2554,13.14,78.17,19,2025-09,1,stable
2555,15.12,76.94,2,2026-03,1,stable
2556,13.31,75.8,9,2025-12,1,stable
2557,15.14,76.91,2,2026-05,1,stable
2558,12.84,74.98,11,2025-10,1,stable
2559,12.77,74.77,11,2026-01,1,stable
2560,12.48,75.73,18,2024-10,1,stable
2561,13.39,77.14,26,2024-07,1,stable
2562,15.57,75.11,13,2025-11,1,stable
2563,16.77,75.73,29,2026-01,1,stable
2564,14.45,76.02,12,2025-12,1,stable
2565,13.86,75.58,25,2025-11,1,stable
2566,16.26,77.46,23,2025-12,1,stable
2567,15.31,76.24,20,2024-10,1,stable
2568,14.77,74.7,28,2024-08,1,stable
2569,13.23,75.88,9,2024-12,1,stable
2570,13.97,75.69,25,2026-04,1,stable
2571,13.03,77.49,5,2026-05,1,stable
2572,13.04,76.01,15,2024-12,1,stable
2573,12.04,76.95,7,2024-02,1,stable
2574,12.2,76.76,22,2026-03,1,stable
2575,16.32,77.4,23,2024-11,1,stable
2576,16.86,75.75,29,2025-04,1,stable
2577,13.09,77.51,5,2025-09,1,stable
2578,12.81,77.32,24,2024-09,1,stable
2579,16.9,75.6,29,2026-02,1,stable
2580,16.15,75.61,1,2025-11,1,stable
2581,18.02,77.52,6,2024-05,1,stable
2582,18.02,77.52,6,2025-01,1,stable
2583,12.24,76.67,22,2026-06,1,stable
2584,17.37,76.94,17,2026-03,1,stable
2585,15.54,74.99,13,2025-02,1,stable
2586,16.89,75.62,29,2025-04,1,stable
2587,15.52,75.1,13,2025-12,1,stable
2588,13.02,77.67,5,2026-01,1,stable
2589,12.37,76.61,22,2024-04,1,stable
2590,13.33,77.81,8,2025-12,1,stable
2591,15.1,76.95,2,2025-08,1,stable
2592,14.32,76.38,10,2025-12,1,stable
2593,17.27,76.9,17,2025-07,1,stable
2594,16.15,75.66,1,2026-07,1,stable
2595,16.15,77.38,23,2024-05,1,stable
2596,12.42,76.58,22,2026-05,1,stable
2597,14.79,74.7,28,2025-11,1,stable
2598,13.05,77.55,5,2025-10,1,stable
2599,16.87,77.18,30,2024-10,1,stable
2600,15.79,74.48,3,2026-04,1,stable
2601,16.73,77.13,30,2026-04,1,stable
2602,13.17,77.58,4,2025-11,1,stable
2603,12.9,77.68,5,2024-06,1,stable
2604,12.9,77.68,5,2025-10,1,stable
2605,15.26,76.26,20,2026-02,1,stable
2606,15.84,74.62,3,2025-09,1,stable
2607,13.46,77.65,8,2025-09,1,stable
2608,15.76,74.54,3,2024-04,1,stable
2609,16.23,77.34,23,2024-03,1,stable
2610,12.53,75.85,18,2025-03,1,stable
2611,12.35,76.68,22,2026-04,1,stable
2612,14.79,74.63,28,2026-02,1,stable
2613,13.82,75.48,25,2026-02,1,stable
2614,17.99,77.49,6,2025-08,1,stable
2615,15.39,76.23,20,2025-03,1,stable
2616,16.73,77.06,30,2024-01,1,stable
2617,13.33,77.14,26,2026-04,1,stable
2618,15.84,74.48,3,2025-02,1,stable
2619,13.24,77.14,26,2026-05,1,stable
2620,11.81,76.83,7,2024-01,1,stable
2621,16.21,75.67,1,2026-01,1,stable
2622,15.11,76.85,2,2025-10,1,stable
2623,13.45,77.18,26,2026-04,1,stable
2624,14.72,74.59,28,2025-02,1,stable
2625,16.84,77.09,30,2024-04,1,stable
2626,13.33,77.03,26,2025-12,1,stable
2627,13.2,75.82,9,2025-12,1,stable
2628,15.39,75.1,13,2025-01,1,stable
2629,15.39,75.1,13,2026-07,1,stable
2630,12.42,76.59,22,2025-09,1,stable
2631,13.28,74.83,27,2024-10,1,stable
2632,15.05,76.99,2,2025-03,1,stable
2633,16.18,75.73,1,2026-05,1,stable
2634,14.75,75.34,16,2025-02,1,stable
2635,14.83,75.4,16,2024-04,1,stable
2636,13.28,77.59,4,2026-03,1,stable
2637,13.81,75.61,25,2025-10,1,stable
2638,15.08,76.95,2,2024-05,1,stable
2639,13.03,77.56,5,2026-04,1,stable
2640,13.22,77.2,26,2024-03,1,stable
2641,15.32,76.55,31,2026-04,1,stable
2642,13.99,75.59,25,2024-09,1,stable
2643,15.43,75.71,14,2025-12,1,stable
2644,17.25,76.92,17,2026-05,1,stable
2645,15.9,74.6,3,2025-10,1,stable
2646,12.85,77.7,5,2026-06,1,stable
2647,15.49,74.96,13,2026-05,1,stable
2648,13.26,77.21,26,2024-04,1,stable
2649,16.84,77.24,30,2026-02,1,stable
2650,14.88,75.32,16,2025-03,1,stable
2651,12.42,76.92,21,2024-05,1,stable
2652,12.36,76.69,22,2026-04,1,stable
2653,14.69,74.78,28,2026-05,1,stable
2654,16.78,75.74,29,2025-12,1,stable
2655,16.13,77.34,23,2025-08,1,stable
2656,15.55,74.92,13,2026-04,1,stable
2657,13.06,77.57,5,2024-03,1,stable
2658,13.06,77.57,5,2025-04,1,stable
2659,13.83,75.67,25,2024-10,1,stable
2660,17.36,76.83,17,2025-03,1,stable
2661,12.94,74.88,11,2026-05,1,stable
2662,12.78,74.79,11,2025-01,1,stable
2663,16.89,75.82,29,2025-11,1,stable
2664,12.4,75.62,18,2025-12,1,stable
2665,13.39,77.19,26,2025-08,1,stable
2666,12.95,76.09,15,2024-12,1,stable
2667,12.25,76.6,22,2026-03,1,stable
2668,15.07,76.81,2,2024-10,1,stable
2669,12.84,74.88,11,2026-04,1,stable
2670,15.2,76.85,2,2024-04,1,stable
2671,15.27,76.1,20,2025-06,1,stable
2672,14.43,75.87,12,2025-11,1,stable
2673,13.05,76.0,15,2025-04,1,stable
2674,15.8,74.59,3,2024-04,1,stable
2675,13.33,77.66,8,2024-10,1,stable
2676,13.28,74.76,27,2026-04,1,stable
2677,13.04,77.47,5,2024-09,1,stable
2678,12.85,74.98,11,2026-04,1,stable
2679,15.24,76.36,31,2026-01,1,stable
2680,12.2,76.56,22,2025-09,1,stable
2681,17.36,76.88,17,2024-04,1,stable
2682,14.34,76.39,10,2025-04,1,stable
2683,15.31,76.46,31,2025-05,1,stable
2684,16.73,77.08,30,2025-11,1,stable
2685,13.06,77.65,5,2026-06,1,stable
2686,15.34,75.63,14,2026-01,1,stable
2687,12.78,74.78,11,2025-10,1,stable
2688,15.43,75.11,13,2025-12,1,stable
2689,13.35,75.73,9,2025-11,1,stable
2690,13.29,75.75,9,2025-12,1,stable
2691,15.49,75.08,13,2025-02,1,stable
2692,12.86,74.94,11,2025-10,1,stable
2693,13.26,77.58,4,2024-10,1,stable
2694,12.2,76.62,22,2025-07,1,stable
2695,12.2,76.62,22,2025-10,1,stable
2696,12.23,76.59,22,2024-01,1,stable
2697,13.22,77.58,4,2024-05,1,stable
2698,15.21,76.55,31,2024-03,1,stable
2699,12.88,77.58,5,2024-08,1,stable
2700,17.32,76.72,17,2024-05,1,stable
2701,13.15,77.54,4,2025-11,1,stable
2702,15.41,75.08,13,2025-07,1,stable
2703,13.12,77.39,4,2024-10,1,stable
2704,13.4,77.16,26,2026-06,1,stable
2705,15.45,74.99,13,2026-05,1,stable
2706,14.49,75.85,12,2024-05,1,stable
2707,13.29,77.05,26,2026-07,1,stable
2708,15.47,75.1,13,2024-02,1,stable
2709,15.32,76.18,20,2026-06,1,stable
2710,15.2,77.01,2,2024-03,1,stable
2711,12.99,74.95,11,2025-02,1,stable
2712,15.89,74.6,3,2025-09,1,stable
2713,14.74,74.68,28,2024-05,1,stable
2714,15.78,74.52,3,2026-03,1,stable
2715,12.36,76.63,22,2024-11,1,stable
2716,13.31,77.16,26,2025-11,1,stable
2717,14.76,75.38,16,2024-08,1,stable
2718,12.92,74.81,11,2025-10,1,stable
2719,12.82,77.3,24,2026-01,1,stable
2720,13.24,78.11,19,2025-05,1,stable
2721,12.84,75.0,11,2024-08,1,stable
2722,16.23,77.31,23,2024-07,1,stable
2723,15.28,76.39,31,2024-10,1,stable
2724,12.29,76.72,22,2026-05,1,stable
2725,13.21,75.88,9,2025-11,1,stable
2726,13.14,77.47,4,2026-05,1,stable
2727,15.24,76.17,20,2024-04,1,stable
2728,14.68,74.81,28,2026-02,1,stable
2729,13.37,77.17,26,2024-02,1,stable
2730,12.43,77.0,21,2026-05,1,stable
2731,13.34,77.08,26,2026-01,1,stable
2732,15.15,76.9,2,2025-03,1,stable
2733,17.83,77.41,6,2025-03,1,stable
2734,14.73,74.65,28,2024-01,1,stable
2735,18.02,77.63,6,2026-02,1,stable
2736,16.14,77.3,23,2024-12,1,stable
2737,12.77,77.18,24,2025-12,1,stable
2738,12.86,74.87,11,2025-05,1,stable
2739,14.53,76.01,12,2025-10,1,stable
2740,13.0,77.65,5,2025-11,1,stable
2741,13.44,75.69,9,2026-04,1,stable
2742,13.43,77.19,26,2025-03,1,stable
2743,12.62,77.34,24,2026-04,1,stable
2744,12.23,76.61,22,2025-11,1,stable
2745,12.91,77.67,5,2026-02,1,stable
2746,12.25,76.74,22,2024-10,1,stable
2747,14.82,74.79,28,2025-12,1,stable
2748,12.34,75.66,18,2025-08,1,stable
2749,16.2,77.27,23,2026-04,1,stable
2750,13.04,76.18,15,2024-06,1,stable
2751,15.91,74.46,3,2026-04,1,stable
2752,15.22,76.91,2,2025-08,1,stable
2753,11.98,77.05,7,2025-04,1,stable
2754,13.29,77.22,26,2024-02,1,stable
2755,12.86,74.81,11,2025-12,1,stable
2756,15.91,74.41,3,2024-09,1,stable
2757,14.75,75.37,16,2025-03,1,stable
2758,13.95,75.62,25,2026-02,1,stable
2759,17.43,76.78,17,2026-05,1,stable
2760,17.25,76.76,17,2024-03,1,stable
2761,17.88,77.51,6,2025-10,1,stable
2762,14.25,76.49,10,2024-09,1,stable
2763,13.4,77.09,26,2025-02,1,stable
2764,14.77,75.28,16,2024-10,1,stable
2765,13.35,74.85,27,2025-05,1,stable
2766,17.23,76.73,17,2024-01,1,stable
2767,16.73,77.11,30,2026-01,1,stable
2768,13.01,76.09,15,2024-02,1,stable
2769,15.11,77.01,2,2024-02,1,stable
2770,16.18,77.39,23,2026-04,1,stable
2771,17.83,77.58,6,2024-08,1,stable
2772,13.08,76.17,15,2026-02,1,stable
2773,15.24,76.43,31,2026-01,1,stable
2774,12.33,76.66,22,2025-11,1,stable
2775,12.85,77.56,5,2025-08,1,stable
2776,12.57,76.82,21,2026-04,1,stable
2777,17.21,76.81,17,2025-08,1,stable
2778,14.12,76.45,10,2026-03,1,stable
2779,15.89,74.46,3,2025-06,1,stable
2780,16.18,75.58,1,2024-10,1,stable
2781,12.27,76.65,22,2026-07,1,stable
2782,13.39,77.04,26,2025-09,1,stable
2783,12.81,74.84,11,2025-01,1,stable
2784,15.05,76.89,2,2026-01,1,stable
2785,13.33,75.85,9,2026-06,1,stable
2786,13.04,77.58,5,2026-01,1,stable
2787,16.25,75.8,1,2024-12,1,stable
2788,12.62,77.21,24,2026-03,1,stable
2789,16.72,77.12,30,2025-06,1,stable
2790,12.98,74.88,11,2026-06,1,stable
2791,12.43,75.84,18,2025-01,1,stable
2792,15.08,76.96,2,2026-03,1,stable
2793,16.14,77.26,23,2024-07,1,stable
2794,14.85,75.29,16,2026-01,1,stable
2795,13.45,74.82,27,2026-01,1,stable
2796,13.08,76.03,15,2024-06,1,stable
2797,13.45,77.09,26,2025-10,1,stable
2798,12.34,76.72,22,2026-06,1,stable
2799,13.01,77.68,5,2025-08,1,stable
2800,13.31,77.68,8,2024-11,1,stable
2801,13.46,77.63,8,2026-03,1,stable
2802,14.78,75.47,16,2024-11,1,stable
2803,17.42,76.9,17,2024-03,1,stable
2804,17.4,76.82,17,2026-06,1,stable
2805,15.92,74.41,3,2025-09,1,stable
2806,12.67,77.16,24,2025-02,1,stable
2807,13.48,77.84,8,2024-05,1,stable
2808,13.01,77.67,5,2024-09,1,stable
2809,16.94,75.6,29,2024-04,1,stable
2810,13.43,77.79,8,2024-11,1,stable
2811,15.23,76.03,20,2025-12,1,stable
2812,15.07,76.84,2,2024-12,1,stable
2813,13.28,77.04,26,2024-12,1,stable
2814,13.08,77.61,5,2026-01,1,stable
2815,13.04,77.53,5,2026-06,1,stable
2816,12.66,77.32,24,2025-01,1,stable
2817,13.46,77.21,26,2026-01,1,stable
2818,12.71,77.38,24,2025-06,1,stable
2819,13.45,76.98,26,2025-02,1,stable
2820,13.23,77.02,26,2026-03,1,stable
2821,15.48,74.97,13,2026-02,1,stable
2822,15.38,75.05,13,2025-11,1,stable
2823,15.73,74.6,3,2024-08,1,stable
2824,15.39,75.7,14,2026-05,1,stable
2825,15.42,74.9,13,2025-02,1,stable
2826,15.83,74.39,3,2025-03,1,stable
2827,15.41,74.92,13,2025-05,1,stable
2828,12.34,76.76,22,2025-05,1,stable
2829,13.04,77.57,5,2024-06,1,stable
2830,13.05,77.48,5,2025-03,1,stable
2831,12.31,76.72,22,2025-02,1,stable
2832,12.3,76.61,22,2025-04,1,stable
2833,12.36,76.53,22,2024-05,1,stable
2834,13.02,77.48,5,2024-06,1,stable
2835,12.98,77.56,5,2025-09,1,stable
2836,12.9,77.5,5,2026-04,1,stable
2837,13.08,77.58,5,2026-01,1,stable
2838,13.04,77.59,5,2025-12,1,stable
2839,12.37,75.8,18,2026-03,1,stable
2840,11.96,76.94,7,2024-05,1,stable
2841,11.8,76.86,7,2025-03,1,stable
2842,11.84,77.03,7,2025-05,1,stable
2843,12.4,76.54,22,2026-05,1,stable
2844,17.83,77.54,6,2026-05,1,stable
2845,17.39,76.76,17,2026-04,1,stable
2846,17.97,77.51,6,2024-03,1,stable
2847,16.81,77.08,30,2026-05,1,stable
2848,16.67,77.03,30,2024-06,1,stable
2849,12.78,74.93,11,2025-09,1,stable
2850,12.97,74.81,11,2025-08,1,stable
2851,12.82,74.82,11,2025-02,1,stable
2852,13.37,74.86,27,2024-11,1,stable
2853,12.76,74.84,11,2026-04,1,stable
2854,12.8,74.91,11,2026-06,1,stable
2855,12.85,77.63,5,2024-05,1,stable
2856,12.85,77.64,5,2025-09,1,stable
2857,13.47,77.62,8,2024-09,1,stable
2858,12.91,77.48,5,2025-12,1,stable
2859,13.33,77.84,8,2026-02,1,stable
