ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
1831,1474,1,2024-12-26,1,5,19,62,9,1909,1,0
1832,1475,1,2025-01-26,1,5,28,98,9,1910,1,0
1833,1475,1,2024-10-08,1,5,28,96,9,1911,1,0
1834,1475,1,2026-05-18,1,5,28,96,9,1912,1,0
1835,1475,1,2026-03-22,1,5,28,99,9,1913,1,0
1836,1475,1,2025-10-09,1,5,28,96,9,1914,1,0
1837,1475,1,2024-08-30,1,5,28,98,9,1915,1,0
1838,1476,1,2024-12-26,1,24,100,353,48,1916,1,0
1839,1477,1,2025-05-31,1,5,23,76,9,1917,1,0
1840,1477,1,2026-04-16,1,5,23,78,9,1918,1,0
1841,1477,1,2024-02-12,1,5,23,75,9,1919,1,0
1842,1478,1,2026-03-08,1,5,28,99,9,1920,1,0
1843,1479,1,2024-12-01,1,5,27,91,10,1921,1,0
1844,1479,1,2024-12-24,1,5,27,95,10,1922,1,0
1845,1480,1,2024-01-22,1,13,63,211,26,1923,1,0
1846,1480,1,2025-05-13,1,13,63,212,26,1924,1,0
1847,1480,1,2025-03-24,1,13,63,211,26,1925,1,0
1848,1481,1,2024-10-16,1,3,15,52,6,1926,1,0
1849,1482,1,2025-10-21,1,5,19,62,10,1927,1,0
1850,1483,1,2024-10-15,1,5,29,100,10,1928,1,0
1851,1484,1,2026-05-11,1,11,47,161,22,1929,1,0
1852,1484,1,2026-03-12,1,11,47,160,22,1930,1,0
1853,1484,1,2025-01-31,1,11,47,162,22,1931,1,0
1854,1485,1,2025-07-18,1,11,50,169,21,1932,1,0
1855,1486,1,2025-03-12,1,28,117,411,55,1933,1,0
1856,1487,1,2025-02-05,1,27,112,396,53,1934,1,0
1857,1487,1,2025-06-28,1,27,112,395,53,1935,1,0
1858,1488,1,2025-05-10,1,14,64,215,28,1936,1,0
1859,1488,1,2025-08-27,1,14,64,215,28,1937,1,0
1860,1490,1,2026-06-17,1,2,7,23,4,1938,1,0
1861,1490,1,2024-08-01,1,2,7,23,4,1939,1,0
1862,1491,1,2026-03-19,1,8,38,132,15,1940,1,0
1863,1491,1,2025-07-27,1,8,38,132,15,1941,1,0
1864,1491,1,2024-10-22,1,8,38,131,15,1942,1,0
1865,1493,1,2024-05-18,1,14,64,215,28,1943,1,0
1866,1493,1,2025-05-12,1,14,64,214,28,1944,1,0
1867,1494,1,2024-09-12,1,30,122,432,60,1945,1,0
1868,1494,1,2026-05-02,1,30,122,433,60,1946,1,0
1869,1497,1,2025-11-26,1,5,28,98,9,1947,1,0
1870,1498,1,2024-05-07,1,14,65,220,28,1948,1,0
1871,1500,1,2025-04-24,1,13,63,213,25,1949,1,0
1872,1500,1,2024-07-16,1,13,63,213,25,1950,1,0
1873,1501,1,2025-01-10,1,22,92,321,43,1951,1,0
1874,1501,1,2024-05-02,1,22,92,323,43,1952,1,0
1875,1505,1,2024-01-03,1,14,64,216,28,1953,1,0
1876,1508,1,2026-03-12,1,17,77,267,34,1954,1,0
1877,1508,1,2024-02-14,1,17,77,268,34,1955,1,0
1878,1509,1,2026-06-16,1,25,105,372,49,1956,1,0
1879,1509,1,2024-03-13,1,25,105,371,49,1957,1,0
1880,1509,1,2025-10-30,1,25,105,371,49,1958,1,0
1881,1509,1,2024-11-01,1,25,105,372,49,1959,1,0
1882,1509,1,2025-08-18,1,25,105,372,49,1960,1,0
1883,1510,1,2026-06-04,1,22,94,330,43,1961,1,0
1884,1510,1,2024-08-06,1,22,94,329,43,1962,1,0
1885,1510,1,2025-08-16,1,22,94,329,43,1963,1,0
1886,1511,1,2025-01-11,1,5,21,70,9,1964,1,0
1887,1511,1,2024-08-28,1,5,21,70,9,1965,1,0
1888,1511,1,2025-08-06,1,5,21,69,9,1966,1,0
1889,1513,1,2025-01-16,1,5,20,66,9,1967,1,0
1890,1514,1,2024-03-02,1,2,4,13,4,1968,1,0
1891,1515,1,2026-04-17,1,29,119,420,58,1969,1,0
1892,1515,1,2025-11-28,1,29,119,422,58,1970,1,0
1893,1515,1,2025-11-14,1,29,119,420,58,1971,1,0
1894,1518,1,2024-05-03,1,11,51,175,21,1972,1,0
1895,1521,1,2024-07-27,1,20,86,296,39,1973,1,0
1896,1521,1,2026-04-19,1,20,86,295,39,1974,1,0
1897,1521,1,2024-07-27,1,20,86,296,39,1975,1,0
1898,1521,1,2024-05-12,1,20,86,295,39,1976,1,0
1899,1521,1,2024-11-28,1,20,86,295,39,1977,1,0
1900,1522,1,2024-04-15,1,15,68,230,30,1978,1,0
1901,1523,1,2025-05-06,1,17,73,248,34,1979,1,0
1902,1523,1,2026-03-20,1,17,73,247,34,1980,1,0
1903,1524,1,2025-01-20,1,5,19,63,9,1981,1,0
1904,1524,1,2025-03-28,1,5,19,63,9,1982,1,0
1905,1524,1,2025-03-22,1,5,19,63,9,1983,1,0
1906,1526,1,2024-12-06,1,5,20,67,9,1984,1,0
1907,1526,1,2024-05-26,1,5,20,67,9,1985,1,0
1908,1526,1,2026-04-08,1,5,20,66,9,1986,1,0
1909,1526,1,2026-01-23,1,5,20,67,9,1987,1,0
1910,1526,1,2024-02-05,1,5,20,67,9,1988,1,0
1911,1529,1,2026-01-13,1,4,16,54,7,1991,1,0
1912,1529,1,2024-03-14,1,4,16,54,7,1992,1,0
1913,1532,1,2026-05-09,1,20,85,293,40,1993,1,0
1914,1532,1,2025-11-18,1,20,85,292,40,1994,1,0
1915,1534,1,2025-08-20,1,31,125,445,61,1995,1,0
1916,1534,1,2025-06-10,1,31,125,443,61,1996,1,0
1917,1534,1,2024-08-08,1,31,125,445,61,1997,1,0
1918,1534,1,2025-05-08,1,31,125,443,61,1998,1,0
1919,1534,1,2026-02-07,1,31,125,444,61,1999,1,0
1920,1537,1,2025-11-25,1,31,124,440,62,2000,1,0
1921,1537,1,2024-06-15,1,31,124,439,62,2001,1,0
1922,1538,1,2024-01-05,1,20,86,295,39,2002,1,0
1923,1539,1,2024-12-18,1,12,57,190,23,2003,1,0
1924,1539,1,2025-01-10,1,12,57,193,23,2004,1,0
1925,1540,1,2025-03-03,1,26,110,389,51,2005,1,0
1926,1540,1,2025-02-02,1,26,110,387,51,2006,1,0
1927,1541,1,2026-03-09,1,15,67,225,30,2007,1,0
1928,1542,1,2025-04-07,1,26,111,393,51,2008,1,0
1929,1545,1,2024-01-28,1,17,76,260,33,2009,1,0
1930,1547,1,2024-02-22,1,20,87,297,39,2010,1,0
1931,1547,1,2025-12-06,1,20,87,301,39,2011,1,0
1932,1547,1,2025-08-08,1,20,87,297,39,2012,1,0
1933,1547,1,2024-09-02,1,20,87,299,39,2013,1,0
1934,1549,1,2025-02-05,1,5,30,102,10,2014,1,0
1935,1550,1,2026-05-30,1,5,27,94,9,2015,1,0
1936,1551,1,2025-02-20,1,5,23,78,9,2016,1,0
1937,1554,1,2025-02-12,1,12,54,183,23,2017,1,0
1938,1555,1,2024-02-29,1,13,59,197,25,2018,1,0
1939,1555,1,2025-06-11,1,13,59,196,25,2019,1,0
1940,1556,1,2025-09-01,1,11,51,173,22,2020,1,0
1941,1559,1,2024-01-22,1,11,49,165,21,2021,1,0
1942,1559,1,2026-03-31,1,11,49,167,21,2022,1,0
1943,1559,1,2025-03-23,1,11,49,167,21,2023,1,0
1944,1564,1,2024-05-23,1,31,126,447,62,2024,1,0
1945,1565,1,2024-05-16,1,19,84,291,38,2025,1,0
1946,1565,1,2024-03-27,1,19,84,288,38,2026,1,0
1947,1565,1,2025-04-28,1,19,84,290,38,2027,1,0
1948,1565,1,2025-03-02,1,19,84,291,38,2028,1,0
1949,1565,1,2024-04-20,1,19,84,289,38,2029,1,0
1950,1565,1,2025-06-12,1,19,84,291,38,2030,1,0
1951,1566,1,2025-11-05,1,31,125,445,61,2031,1,0
1952,1567,1,2026-01-07,1,5,21,70,10,2032,1,0
1953,1567,1,2026-06-08,1,5,21,71,10,2033,1,0
1954,1569,1,2025-11-06,1,17,73,250,33,2034,1,0
1955,1570,1,2025-12-17,1,5,24,82,9,2035,1,0
1956,1572,1,2024-09-15,1,30,121,429,59,2036,1,0
1957,1573,1,2025-12-03,1,26,110,387,51,2037,1,0
1958,1573,1,2025-05-17,1,26,110,389,51,2038,1,0
1959,1574,1,2025-03-05,1,3,12,40,5,2039,1,0
1960,1574,1,2024-04-03,1,3,12,44,5,2040,1,0
1961,1575,1,2024-05-09,1,4,17,58,7,2041,1,0
1962,1575,1,2025-11-13,1,4,17,57,7,2042,1,0
1963,1578,1,2024-05-16,1,4,18,60,8,2043,1,0
1964,1580,1,2024-01-01,1,8,38,132,16,2045,1,0
1965,1580,1,2026-03-04,1,8,38,131,16,2046,1,0
1966,1583,1,2024-08-05,1,25,104,369,49,2047,1,0
1967,1585,1,2025-07-11,1,24,101,356,48,2048,1,0
1968,1585,1,2026-03-28,1,24,101,357,48,2049,1,0
1969,1586,1,2024-03-01,1,6,31,107,11,2050,1,0
1970,1588,1,2024-10-02,1,22,95,332,43,2051,1,0
1971,1588,1,2024-01-07,1,22,95,333,43,2052,1,0
1972,1590,1,2025-04-13,1,15,67,227,30,2053,1,0
1973,1590,1,2025-10-05,1,15,67,224,30,2054,1,0
1974,1591,1,2026-02-26,1,5,19,63,9,2055,1,0
1975,1592,1,2026-01-31,1,14,66,223,27,2056,1,0
1976,1592,1,2024-02-07,1,14,66,221,27,2057,1,0
1977,1595,1,2026-04-14,1,15,67,227,30,2058,1,0
1978,1595,1,2024-05-06,1,15,67,224,30,2059,1,0
1979,1595,1,2025-10-23,1,15,67,224,30,2060,1,0
1980,1595,1,2025-05-26,1,15,67,226,30,2061,1,0
1981,1595,1,2025-06-23,1,15,67,226,30,2062,1,0
1982,1597,1,2026-05-12,1,30,121,428,60,2063,1,0
1983,1597,1,2026-01-22,1,30,121,431,60,2064,1,0
1984,1600,1,2024-04-24,1,12,52,177,23,2065,1,0
1985,1600,1,2025-07-14,1,12,52,176,23,2066,1,0
1986,1600,1,2024-08-25,1,12,52,177,23,2067,1,0
1987,1603,1,2024-10-25,1,29,118,415,58,2068,1,0
1988,1604,1,2024-05-20,1,23,97,341,46,2069,1,0
1989,1604,1,2024-11-07,1,23,97,343,46,2070,1,0
1990,1604,1,2025-05-30,1,23,97,340,46,2071,1,0
1991,1606,1,2025-05-16,1,27,113,397,53,2073,1,0
1992,1607,1,2024-06-18,1,5,23,75,9,2074,1,0
1993,1608,1,2025-09-13,1,5,30,105,10,2075,1,0
1994,1608,1,2024-09-11,1,5,30,105,10,2076,1,0
1995,1608,1,2024-12-27,1,5,30,105,10,2077,1,0
1996,1613,1,2024-04-10,1,5,19,63,10,2078,1,0
1997,1614,1,2024-01-06,1,22,94,329,43,2079,1,0
1998,1614,1,2025-02-10,1,22,94,330,43,2080,1,0
1999,1615,1,2026-06-04,1,18,80,276,35,2081,1,0
2000,1615,1,2024-01-29,1,18,80,276,35,2082,1,0
2001,1616,1,2026-02-25,1,3,14,48,5,2083,1,0
2002,1616,1,2024-04-04,1,3,14,48,5,2084,1,0
2003,1617,1,2026-05-05,1,16,71,241,31,2085,1,0
2004,1618,1,2024-09-10,1,29,119,421,58,2086,1,0
2005,1618,1,2026-06-04,1,29,119,420,58,2087,1,0
2006,1618,1,2025-04-01,1,29,119,421,58,2088,1,0
2007,1620,1,2025-02-14,1,10,43,146,19,2090,1,0
2008,1621,1,2025-04-27,1,26,109,386,52,2091,1,0
2009,1622,1,2024-03-03,1,11,46,157,22,2092,1,0
2010,1622,1,2024-01-27,1,11,46,158,22,2093,1,0
2011,1622,1,2025-02-09,1,11,46,157,22,2094,1,0
2012,1622,1,2026-04-11,1,11,46,157,22,2095,1,0
2013,1623,1,2024-08-17,1,26,108,381,51,2096,1,0
2014,1623,1,2024-08-06,1,26,108,381,51,2097,1,0
2015,1624,1,2024-02-03,1,17,75,257,33,2098,1,0
2016,1625,1,2026-04-21,1,12,53,179,23,2099,1,0
2017,1627,1,2024-02-24,1,9,41,140,17,2100,1,0
2018,1628,1,2024-02-07,1,5,22,74,10,2101,1,0
2019,1629,1,2026-01-26,1,2,7,23,4,2102,1,0
2020,1633,1,2024-01-31,1,17,77,264,33,2103,1,0
2021,1635,1,2026-01-28,1,7,34,119,14,2104,1,0
2022,1635,1,2026-01-15,1,7,34,119,14,2105,1,0
2023,1636,1,2025-08-28,1,20,87,299,39,2106,1,0
2024,1638,1,2025-09-29,1,5,28,98,9,2107,1,0
2025,1638,1,2026-01-08,1,5,28,97,9,2108,1,0
2026,1638,1,2024-04-17,1,5,28,96,9,2109,1,0
2027,1638,1,2025-01-20,1,5,28,96,9,2110,1,0
2028,1639,1,2025-02-15,1,9,42,144,18,2111,1,0
2029,1639,1,2025-06-01,1,9,42,144,18,2112,1,0
2030,1639,1,2024-01-20,1,9,42,145,18,2113,1,0
2031,1640,1,2024-05-19,1,17,75,257,34,2114,1,0
2032,1640,1,2024-03-29,1,17,75,258,34,2115,1,0
2033,1640,1,2026-06-14,1,17,75,256,34,2116,1,0
2034,1641,1,2025-06-24,1,5,28,98,10,2117,1,0
2035,1641,1,2026-01-15,1,5,28,96,10,2118,1,0
2036,1644,1,2025-11-07,1,3,15,53,6,2119,1,0
2037,1644,1,2025-05-03,1,3,15,53,6,2120,1,0
2038,1646,1,2024-10-05,1,11,47,160,21,2121,1,0
2039,1646,1,2025-01-10,1,11,47,162,21,2122,1,0
2040,1646,1,2024-06-04,1,11,47,161,21,2123,1,0
2041,1646,1,2025-01-22,1,11,47,161,21,2124,1,0
2042,1646,1,2024-06-12,1,11,47,160,21,2125,1,0
2043,1648,1,2025-05-10,1,12,54,181,23,2126,1,0
2044,1650,1,2025-01-31,1,5,30,103,10,2127,1,0
2045,1651,1,2026-04-14,1,5,23,78,10,2128,1,0
2046,1652,1,2025-02-06,1,22,92,323,43,2129,1,0
2047,1653,1,2024-12-06,1,17,78,269,33,2130,1,0
2048,1654,1,2024-10-16,1,24,101,356,47,2131,1,0
2049,1654,1,2026-04-07,1,24,101,357,47,2132,1,0
2050,1656,1,2025-12-04,1,31,124,438,62,2133,1,0
2051,1656,1,2025-03-01,1,31,124,440,62,2134,1,0
2052,1657,1,2024-03-06,1,5,20,65,9,2135,1,0
2053,1657,1,2024-03-27,1,5,20,66,9,2136,1,0
2054,1657,1,2024-10-01,1,5,20,66,9,2137,1,0
2055,1659,1,2024-07-10,1,22,91,317,43,2138,1,0
2056,1660,1,2024-05-27,1,23,99,349,46,2139,1,0
2057,1660,1,2025-01-28,1,23,99,349,46,2140,1,0
2058,1661,1,2024-10-28,1,26,109,385,51,2141,1,0
2059,1661,1,2025-08-22,1,26,109,383,51,2142,1,0
2060,1663,1,2025-02-09,1,2,8,25,3,2143,1,0
2061,1664,1,2026-03-12,1,17,76,261,34,2144,1,0
2062,1664,1,2024-11-06,1,17,76,259,34,2145,1,0
2063,1664,1,2026-06-07,1,17,76,259,34,2146,1,0
2064,1665,1,2025-10-02,1,5,20,68,9,2147,1,0
2065,1665,1,2024-06-24,1,5,20,68,9,2148,1,0
2066,1666,1,2026-06-08,1,5,30,103,10,2149,1,0
2067,1668,1,2025-12-27,1,5,26,89,10,2150,1,0
2068,1669,1,2026-01-05,1,3,12,44,6,2151,1,0
2069,1669,1,2025-12-22,1,3,12,42,6,2152,1,0
2070,1669,1,2025-05-29,1,3,12,43,6,2153,1,0
2071,1670,1,2024-06-05,1,22,96,337,44,2154,1,0
2072,1670,1,2024-04-21,1,22,96,338,44,2155,1,0
2073,1671,1,2026-04-30,1,17,74,254,34,2156,1,0
2074,1671,1,2024-11-05,1,17,74,255,34,2157,1,0
2075,1672,1,2025-05-19,1,23,97,342,45,2158,1,0
2076,1674,1,2025-10-03,1,11,50,170,22,2159,1,0
2077,1674,1,2025-05-13,1,11,50,168,22,2160,1,0
2078,1676,1,2025-05-03,1,5,23,77,9,2161,1,0
2079,1676,1,2025-06-12,1,5,23,76,9,2162,1,0
2080,1676,1,2025-08-29,1,5,23,78,9,2163,1,0
2081,1677,1,2025-11-07,1,12,53,179,24,2164,1,0
2082,1677,1,2024-09-26,1,12,53,178,24,2165,1,0
2083,1679,1,2025-06-06,1,10,44,150,19,2166,1,0
2084,1682,1,2025-03-01,1,30,121,429,59,2167,1,0
2085,1682,1,2024-06-03,1,30,121,431,59,2168,1,0
2086,1683,1,2025-08-03,1,28,117,413,56,2169,1,0
2087,1683,1,2026-01-11,1,28,117,411,56,2170,1,0
2088,1685,1,2024-06-30,1,5,29,100,9,2171,1,0
2089,1685,1,2024-02-29,1,5,29,101,9,2172,1,0
2090,1686,1,2026-02-21,1,5,20,68,9,2173,1,0
2091,1686,1,2025-08-12,1,5,20,67,9,2174,1,0
2092,1686,1,2024-08-13,1,5,20,64,9,2175,1,0
2093,1687,1,2025-01-06,1,5,25,86,10,2176,1,0
2094,1687,1,2025-12-14,1,5,25,85,10,2177,1,0
2095,1687,1,2025-12-26,1,5,25,85,10,2178,1,0
2096,1687,1,2025-08-07,1,5,25,84,10,2179,1,0
2097,1687,1,2025-09-30,1,5,25,84,10,2180,1,0
2098,1687,1,2024-10-30,1,5,25,83,10,2181,1,0
2099,1687,1,2024-07-23,1,5,25,86,10,2182,1,0
2100,1688,1,2024-08-31,1,24,101,356,48,2183,1,0
2101,1688,1,2026-04-14,1,24,101,356,48,2184,1,0
2102,1689,1,2024-04-04,1,14,65,220,27,2185,1,0
2103,1689,1,2025-04-08,1,14,65,220,27,2186,1,0
2104,1690,1,2025-06-29,1,5,27,92,9,2187,1,0
2105,1690,1,2025-12-23,1,5,27,94,9,2188,1,0
2106,1691,1,2025-09-08,1,5,27,94,10,2189,1,0
2107,1693,1,2024-07-19,1,1,2,8,2,2190,1,0
2108,1693,1,2024-06-03,1,1,2,7,2,2191,1,0
2109,1695,1,2024-01-24,1,24,102,359,47,2192,1,0
2110,1695,1,2026-06-10,1,24,102,361,47,2193,1,0
2111,1695,1,2024-01-21,1,24,102,359,47,2194,1,0
2112,1695,1,2026-04-04,1,24,102,360,47,2195,1,0
2113,1696,1,2024-01-25,1,30,121,427,59,2196,1,0
2114,1696,1,2024-09-15,1,30,121,431,59,2197,1,0
2115,1698,1,2026-06-02,1,3,15,52,5,2198,1,0
2116,1698,1,2025-07-27,1,3,15,53,5,2199,1,0
2117,1699,1,2024-07-08,1,10,45,154,20,2200,1,0
2118,1699,1,2024-06-19,1,10,45,156,20,2201,1,0
2119,1699,1,2026-02-19,1,10,45,155,20,2202,1,0
2120,1700,1,2026-02-11,1,11,49,167,22,2203,1,0
2121,1701,1,2024-12-16,1,25,103,366,49,2204,1,0
2122,1701,1,2025-11-10,1,25,103,364,49,2205,1,0
2123,1703,1,2025-10-12,1,26,109,383,51,2206,1,0
2124,1704,1,2024-12-19,1,10,45,154,20,2207,1,0
2125,1704,1,2025-10-29,1,10,45,154,20,2208,1,0
2126,1705,1,2024-10-11,1,11,47,161,21,2209,1,0
2127,1706,1,2026-04-04,1,5,20,68,9,2210,1,0
2128,1706,1,2025-12-28,1,5,20,66,9,2211,1,0
2129,1707,1,2025-11-06,1,26,107,378,52,2212,1,0
2130,1708,1,2025-05-23,1,12,56,186,24,2213,1,0
2131,1708,1,2025-03-21,1,12,56,187,24,2214,1,0
2132,1709,1,2025-06-07,1,8,38,132,16,2215,1,0
2133,1709,1,2025-02-23,1,8,38,132,16,2216,1,0
2134,1710,1,2024-07-16,1,25,103,365,49,2217,1,0
2135,1711,1,2026-01-31,1,25,105,372,49,2218,1,0
2136,1711,1,2026-05-07,1,25,105,371,49,2219,1,0
2137,1712,1,2025-12-20,1,25,105,371,49,2220,1,0
2138,1712,1,2026-01-06,1,25,105,372,49,2221,1,0
2139,1713,1,2024-07-31,1,21,88,302,41,2222,1,0
2140,1715,1,2024-09-23,1,13,62,208,26,2223,1,0
2141,1720,1,2025-03-22,1,13,60,202,26,2224,1,0
2142,1721,1,2025-01-23,1,21,88,303,41,2225,1,0
2143,1721,1,2025-10-21,1,21,88,302,41,2226,1,0
2144,1724,1,2025-05-02,1,22,93,327,43,2227,1,0
2145,1724,1,2025-11-30,1,22,93,328,43,2228,1,0
2146,1725,1,2026-06-08,1,28,117,413,56,2229,1,0
2147,1725,1,2026-05-06,1,28,117,411,56,2230,1,0
2148,1727,1,2026-05-12,1,13,60,200,25,2231,1,0
2149,1728,1,2025-03-03,1,5,24,79,9,2232,1,0
2150,1730,1,2024-06-23,1,17,74,252,34,2233,1,0
2151,1730,1,2025-05-21,1,17,74,251,34,2234,1,0
2152,1731,1,2024-05-19,1,5,22,74,10,2235,1,0
2153,1731,1,2024-03-30,1,5,22,72,10,2236,1,0
2154,1732,1,2024-01-11,1,23,97,343,46,2237,1,0
2155,1734,1,2024-10-09,1,27,114,401,54,2238,1,0
2156,1734,1,2026-04-23,1,27,114,402,54,2239,1,0
2157,1735,1,2024-07-11,1,10,43,148,20,2240,1,0
2158,1736,1,2024-10-18,1,5,30,105,10,2241,1,0
2159,1736,1,2025-09-27,1,5,30,104,10,2242,1,0
2160,1737,1,2025-10-27,1,13,62,209,26,2243,1,0
2161,1737,1,2025-11-25,1,13,62,207,26,2244,1,0
2162,1738,1,2024-09-22,1,21,88,304,41,2245,1,0
2163,1738,1,2025-05-01,1,21,88,303,41,2246,1,0
2164,1739,1,2024-05-18,1,5,21,70,10,2247,1,0
2165,1739,1,2025-01-16,1,5,21,69,10,2248,1,0
2166,1741,1,2024-11-12,1,13,61,204,25,2249,1,0
2167,1745,1,2026-04-18,1,2,6,21,4,2250,1,0
2168,1745,1,2024-10-19,1,2,6,20,4,2251,1,0
2169,1745,1,2024-12-20,1,2,6,21,4,2252,1,0
2170,1745,1,2025-02-28,1,2,6,20,4,2253,1,0
2171,1745,1,2026-01-06,1,2,6,20,4,2254,1,0
2172,1746,1,2026-01-25,1,19,83,286,37,2255,1,0
2173,1746,1,2025-12-15,1,19,83,284,37,2256,1,0
2174,1746,1,2024-08-06,1,19,83,286,37,2257,1,0
2175,1746,1,2026-02-03,1,19,83,284,37,2258,1,0
2176,1747,1,2025-10-04,1,5,22,74,10,2259,1,0
2177,1748,1,2024-05-16,1,4,17,58,8,2260,1,0
2178,1749,1,2024-12-29,1,27,113,397,54,2261,1,0
2179,1749,1,2024-07-23,1,27,113,399,54,2262,1,0
2180,1753,1,2024-10-03,1,11,50,168,22,2263,1,0
2181,1754,1,2026-01-26,1,23,99,347,45,2264,1,0
2182,1754,1,2025-11-28,1,23,99,348,45,2265,1,0
2183,1755,1,2024-12-03,1,24,101,357,48,2266,1,0
2184,1757,1,2024-11-07,1,5,19,62,9,2267,1,0
2185,1757,1,2025-07-10,1,5,19,62,9,2268,1,0
2186,1758,1,2025-05-01,1,13,60,201,25,2269,1,0
2187,1759,1,2024-02-29,1,25,105,372,50,2270,1,0
2188,1759,1,2026-05-05,1,25,105,371,50,2271,1,0
2189,1759,1,2026-02-15,1,25,105,371,50,2272,1,0
2190,1760,1,2025-09-15,1,5,24,80,9,2273,1,0
2191,1760,1,2026-02-15,1,5,24,82,9,2274,1,0
2192,1766,1,2024-10-28,1,5,26,89,10,2276,1,0
2193,1766,1,2024-06-20,1,5,26,90,10,2277,1,0
2194,1766,1,2025-03-23,1,5,26,90,10,2278,1,0
2195,1766,1,2024-05-10,1,5,26,89,10,2279,1,0
2196,1766,1,2026-01-02,1,5,26,90,10,2280,1,0
2197,1767,1,2025-04-29,1,5,24,82,9,2281,1,0
2198,1767,1,2026-05-08,1,5,24,81,9,2282,1,0
2199,1768,1,2026-04-16,1,3,14,49,5,2283,1,0
2200,1770,1,2024-03-09,1,5,30,102,10,2288,1,0
2201,1770,1,2025-12-16,1,5,30,105,10,2289,1,0
2202,1771,1,2024-04-28,1,30,122,433,59,2290,1,0
2203,1771,1,2024-07-20,1,30,122,432,59,2291,1,0
2204,1772,1,2026-01-31,1,15,67,228,30,2292,1,0
2205,1772,1,2026-01-27,1,15,67,224,30,2293,1,0
2206,1773,1,2025-11-09,1,6,31,109,11,2294,1,0
2207,1773,1,2024-02-10,1,6,31,107,11,2295,1,0
2208,1773,1,2025-09-30,1,6,31,106,11,2296,1,0
2209,1774,1,2026-03-17,1,31,126,447,62,2297,1,0
2210,1774,1,2025-02-18,1,31,126,446,62,2298,1,0
2211,1774,1,2025-02-20,1,31,126,447,62,2299,1,0
2212,1774,1,2024-03-15,1,31,126,446,62,2300,1,0
2213,1774,1,2024-03-15,1,31,126,446,62,2301,1,0
2214,1775,1,2026-01-19,1,5,23,76,9,2302,1,0
2215,1775,1,2024-05-09,1,5,23,75,9,2303,1,0
2216,1775,1,2026-02-05,1,5,23,76,9,2304,1,0
2217,1775,1,2025-01-18,1,5,23,75,9,2305,1,0
2218,1775,1,2024-12-23,1,5,23,78,9,2306,1,0
2219,1777,1,2024-09-10,1,6,31,109,12,2307,1,0
2220,1778,1,2026-04-08,1,5,20,68,10,2308,1,0
2221,1779,1,2025-05-31,1,5,29,100,10,2309,1,0
2222,1779,1,2025-07-24,1,5,29,100,10,2310,1,0
2223,1780,1,2024-06-03,1,21,88,302,41,2311,1,0
2224,1780,1,2025-04-19,1,21,88,305,41,2312,1,0
2225,1781,1,2024-11-17,1,3,15,52,5,2313,1,0
2226,1782,1,2025-09-26,1,13,61,204,26,2314,1,0
2227,1783,1,2025-03-04,1,5,29,101,9,2315,1,0
2228,1783,1,2026-01-23,1,5,29,101,9,2316,1,0
2229,1786,1,2024-11-20,1,29,118,417,57,2317,1,0
2230,1786,1,2025-10-06,1,29,118,419,57,2318,1,0
2231,1788,1,2025-06-27,1,22,93,325,44,2319,1,0
2232,1791,1,2025-03-17,1,4,18,61,8,2320,1,0
2233,1793,1,2025-02-13,1,11,51,172,21,2321,1,0
2234,1793,1,2025-09-16,1,11,51,175,21,2322,1,0
2235,1794,1,2025-06-03,1,23,99,347,45,2323,1,0
2236,1795,1,2026-02-21,1,31,126,447,62,2324,1,0
2237,1797,1,2025-08-28,1,27,113,397,54,2325,1,0
2238,1797,1,2024-04-25,1,27,113,399,54,2326,1,0
2239,1798,1,2024-07-18,1,16,70,237,31,2327,1,0
2240,1799,1,2025-03-12,1,17,75,257,34,2328,1,0
2241,1799,1,2026-01-15,1,17,75,256,34,2329,1,0
2242,1801,1,2025-12-08,1,20,87,299,40,2330,1,0
2243,1802,1,2025-05-05,1,15,67,224,30,2331,1,0
2244,1802,1,2025-02-24,1,15,67,224,30,2332,1,0
2245,1804,1,2024-11-08,1,5,25,84,10,2334,1,0
2246,1804,1,2026-04-26,1,5,25,85,10,2335,1,0
2247,1804,1,2024-05-26,1,5,25,84,10,2336,1,0
2248,1804,1,2024-10-10,1,5,25,86,10,2337,1,0
2249,1805,1,2025-01-06,1,5,29,100,9,2338,1,0
2250,1806,1,2025-08-29,1,14,66,222,28,2339,1,0
2251,1807,1,2025-08-27,1,5,25,83,9,2340,1,0
2252,1808,1,2026-01-20,1,5,28,97,9,2341,1,0
2253,1808,1,2024-02-26,1,5,28,96,9,2342,1,0
2254,1808,1,2024-05-11,1,5,28,98,9,2343,1,0
2255,1809,1,2025-05-26,1,1,3,11,1,2344,1,0
2256,1810,1,2025-04-26,1,6,31,109,11,2345,1,0
2257,1810,1,2024-10-03,1,6,31,106,11,2346,1,0
2258,1811,1,2024-09-17,1,5,27,95,10,2347,1,0
2259,1811,1,2024-03-13,1,5,27,95,10,2348,1,0
2260,1813,1,2024-12-26,1,3,11,39,5,2349,1,0
2261,1813,1,2025-11-21,1,3,11,37,5,2350,1,0
2262,1815,1,2024-11-13,1,31,126,446,61,2351,1,0
2263,1815,1,2024-04-04,1,31,126,446,61,2352,1,0
